0,0.0,0.03405662374198595
1,1.0,0.034047045763172336
2,2.0,0.03398884424637293
3,3.0,0.03420401501115066
4,4.0,0.03444569940676443
5,5.0,0.03396098162107003
6,6.0,0.03414069458690832
7,7.000000000000001,0.033856315597500145
8,8.0,0.033928074094547185
9,9.0,0.03383234018276674
10,10.0,0.03411643786865264
11,11.0,0.03436675749836021
12,12.0,0.0338685693263688
13,13.0,0.03406982854714973
14,14.000000000000002,0.03396406849416889
15,15.0,0.03432979484276217
16,16.0,0.03430403116164512
17,17.0,0.03459058446288337
18,18.0,0.03418984710785784
19,19.0,0.0338932072918821
20,20.0,0.03381511284991393
21,21.0,0.03430504939731772
22,22.0,0.03315720699722817
23,23.0,0.033564311391020334
24,24.0,0.03428735602546181
25,25.0,0.03427530736548958
26,26.0,0.03459401093206457
27,27.0,0.03423688975659402
28,28.000000000000004,0.0343060628382593
29,28.999999999999996,0.03423443923100193
30,30.0,0.03442761328123686
31,31.0,0.03376093867022837
32,32.0,0.033834202407316
33,33.0,0.03390279031898771
34,34.0,0.034835205004308395
35,35.0,0.035137356882165856
36,36.0,0.034189272856709134
37,37.0,0.03403717543873745
38,38.0,0.03312844387391687
39,39.0,0.0339534960627339
40,40.0,0.03408890126161184
41,41.0,0.034040212561223325
42,42.0,0.034726548290863454
43,43.0,0.0330052021457752
44,44.0,0.03339255310574263
45,45.0,0.03390835860179169
46,46.0,0.03359519181631606
47,47.0,0.034533750958020484
48,48.0,0.033547855077648035
49,49.0,0.03324638257335267
50,50.0,0.03522468650397084
51,51.0,0.03430293978832464
52,52.0,0.03479227674028613
53,53.0,0.03352159575041756
54,54.0,0.03397305904913592
55,55.00000000000001,0.03365165707305336
56,56.00000000000001,0.035825668802792615
57,57.00000000000001,0.034294744849299244
58,57.99999999999999,0.03363154774437302
59,59.0,0.032382608538023695
60,60.0,0.03464933927362859
61,61.0,0.033977671972567514
62,62.0,0.03318079700400852
63,63.0,0.03351241723869476
64,64.0,0.034108833504816534
65,65.0,0.034368773029447144
66,66.0,0.033398334468191834
67,67.0,0.034329762233853
68,68.0,0.03610609351256167
69,69.0,0.035950406355246156
70,70.0,0.03595795070558221
71,71.0,0.035163520566023475
72,72.0,0.03367905944964341
73,73.0,0.035751018512110586
74,74.0,0.03509648836202954
75,75.0,0.03471510966290067
76,76.0,0.03376576451169729
77,77.0,0.03547383739881553
78,78.0,0.032134907271631964
79,79.0,0.03437018335758546
80,80.0,0.031024860719428247
81,81.0,0.035287540270012595
82,82.0,0.036478872764903726
83,83.0,0.03184455508892226
84,84.0,0.03550424931804465
85,85.0,0.03687374814718681
86,86.0,0.030185823668620954
87,87.0,0.039615024177710845
88,88.0,0.03253957955715716
89,89.0,0.03313379936863891
90,90.0,0.03591022512519169
91,91.0,0.0346669629482035
92,92.0,0.026856794937787618
93,93.0,0.031515786314770096
94,94.0,0.03651870497628046
95,95.0,0.039286769183181795
96,96.0,0.034663782769687124
97,97.0,0.03577362852462411
98,98.0,0.03270939202869174
